jhill_jr,"Early risers, peep our panel on #hydropower and #thestate in #Mexico #Palestine and the #USSouth #AHA2015 #CUNYGC http://goo.gl/t8DC98»_"
DDMeringolo,Medieval Crime session; requested projector is absent. #AHA2015
Guy_Who_Reads,"Welcoming reception, many historians, few tables. Do they want mingling, or attrition? #AHA2015"
DDMeringolo,Sarah Decker presenting on out of court settlements for rape in Medieval Barcelona. #AHA2015
MoniqueLaney,#AHA2015 @launiusr excited about meeting Jesse Lemish! pic.twitter.com/P5UVAMPUTH
kbullard4,Great panel on #adjunct issues at #AHA2015! Thanks to @amwhisnant  for live tweeting!
DDMeringolo,Justice for women raped in Medieval Barcelona required significant testimony regarding her respectability. #AHA2015
kbullard4,Hope to see #Adjuncts and others at @AdjunctAction reception for #AHA2015 Hilton Concourse D 6:30-7:30
DDMeringolo,Interesting:  only one male historian in the audience for Medieval Crime session. #AHA2015
singingscholar,.@SocietyMedFem panel: Sara Ifft Decker examines rape settlements in late medieval Catalonia. Compensation separate from dowry. #AHA2015
DDMeringolo,"Because rape damaged marriage prospects, law required payment from rapist to offset victim's lost value. #AHA2015"
singingscholar,Ifft Decker shows curious contrast between charter language of violence/horror & rape victims' struggle to prove respectability. #AHA2015
hmprescott,Just enjoyed reception for #twitterstorians - my how we've grown since the Boston meeting #aha2015
DDMeringolo,Familial support became a kind of prerequisite for justice in court or for acceptable financial settlement. #AHA2015
GenevaSmith19,"watched a historian drop a biscuit on the floor, pick it up and say ""oh well, it's history"" I LOVE THIS PLACE #AHA2015"
DrMichaelLandis,@SCWHistorians @AHAhistorians Panel on disloyalty in US during Civil War. Interesting & nuanced papers #AHA2015 #Copperheads
babecker1,Excellent panel on Contested Loyalty: Patriotism in Civil War North at #AHA2015
HistoricallyUs,Twitterstorian/Blogger reception left me starstruck! #AHA2015
ebrandow,"Dawned on me watching #aha2015 - key component of #dh is large use of open source tools, not vendor. #dh wants to be free/open/interoperable"
DDMeringolo,"SeoKyung Han presenting on Pre-Modern Korea, relationship between women and books. #AHA2015"
SejrPhd,Is it me or does the AHA seem a little chaotic this year? A smidge of chaos is always good though. #AHA2015 #I<3NY
kbullard4,"__£@cliotropic: Go read @amwhisnant coverage of the #AHA2015 session on #adjuncts. Good, important.__Ñ Thank you!"
singingscholar,SeoKyung Han speaks on how legal codes of Choson Korea (C15) were designed as moral as well as political guide. #AHA2015
markcheathem,Not sad to miss this. | RT @myHNN: #AHA2015 luggage nightmare at Hilton as historians wait for rooms. pic.twitter.com/mgcfHp1LTQ
aisportillo,#twitterstorians #AHA2015 pic.twitter.com/7sS4RYNbze
SejrPhd,"Join me, fellow panelists, & Prof. Thavolia Glymph as we chat about slave-owning women tomorrow. More info: https://guidebook.com/guide/27400/event/9867789/»___™ #AHA2015"
DDMeringolo,Susan McDonough presenting on prostitutes in Medieval Marseille. Great title: vile sluts versus gassy procureses #AHA2015
MapStory,Full house for the #twitterstorians reception! Thanks for coming out and sharing all the great feedback! #AHA2015 pic.twitter.com/ApcC4bMtnK
DUKEpress,What is the responsibility of historians regarding the Isreal/Palestine conflict? @RadHistReview and others discuss at #AHA2015 tomorrow!
aisportillo,"Sun: ""Local Struggles, Transnational Alliances: Labor Movements and International Alliances in Latin America""#twitterstorians #AHA2015 #CLAH"
marydudziak,Hilton telling giving some guests a room for 1 night only & placed others @ diff hotel w/ 1 free night. #AHA2015  @JimGrossmanAHA
marydudziak,Hotel probs mean we'll spend tomorrow in lines @ hotel registration instead of sessions. Not what we came for. #AHA2015 @JimGrossmanAHA
NCISorg,"Don't miss tomorrow's NCIS roundtable discussion on Practicing #History as an #IndependentScholar"" #AHA2015 Sn 215 http://bit.ly/13KnTl4»_"
DDMeringolo,McDonough interested in Medieval prostitutes using the courts. What does this say about sense of legitimacy and honor? #AHA2015
DDMeringolo,"Despite texts saying prostitutes were segregated from society, they used the courts --very public and central to social life. #AHA2015"
ProvAtlantic,Msg for #AHA2015 attendees having problems with hotel rooms from @JimGrossmanAHA : http://us7.campaign-archive2.com/?u=136cb7faf16c63b12bc8e8c38&id=8b87d577ae»___™ #twitterhistorians
RachelDeblinger,The street pretzel guys have run out of pretzels #badomen #PretzelShortage #AHA2015 #everywheredecember
DDMeringolo,Medieval Marseille laws controlled prostitutes' use of space. Also defined women as prostitutes based on spatial relationships. #AHA2015
DDMeringolo,Fallen women had to literally know their place and stay in it or risk expulsion #AHA2015
ashgatehistory,Stop by the Ashgate booth 716 @AHAhistorians annual meeting #AHA2015. 50% discount on display copies! pic.twitter.com/VMGaZw7ucx
DDMeringolo,Yet: evidence of prostitutes using courts suggests that marginality may not be only way to understand their experience  #AHA2015
singingscholar,Susan McDonough on late #medieval Marseille: legal codes officially marginalizing prostitutes also gave them voice in court. #AHA2015
DDMeringolo,Prostitutes in court inscribed a vernacular code of ethics and order into official record. #AHA2015
singingscholar,McDonough sees prostitutes as using symbolic/literal centrality of law courts to assert rights in urban spaces/relationships. #AHA2015
Kirsa14,"Lonely on Sheraton 5thfl, bt Gender and Crime in Mdvl and EM Europe's audience is great, if missing the reception. #AHA2015 @SocietyMedFem"
DDMeringolo,Women did not think of honor only in terms of sexual purity. Prostitutes had property and reputation to defend --honor. #AHA2015
rbthisted,Rather horrified to find my name among the 25-year members in the #AHA2015 award booklet. I remember when those people seemed soooo old.
DDMeringolo,Susan McDonough's work is engaging and accessible even for an Americanist like me! #AHA2015
TenuredRadical,#AHA2015 giving out 35 prizes
DDMeringolo,Prostitutes were acceptable to the courts as guarantors as well as defendants. Important point. #AHA2015
TenuredRadical,No acceptance speeches sez prez elect Vicki Ruiz #AHA2015
UHPRESSNEWS,@AHAhistorians mtg? Come by the Univ of Hawaii @UHPressNews book display & meet acquisitions editor Masako Ikeda #AHA2015
DDMeringolo,Violence is a way of claiming space as well as asserting power. Important observation in Medieval Marseille and in 21st century US. #AHA2015
hssonline,Congratulations to Daniela Bleichmar from @USC on winning the #AHA2015 Herbert Baxter Adams Prize! pic.twitter.com/00jdy1L7MD
hssonline,Congratulations to @jdhamblin on winning the #AHA2015 Paul Birdsell Prize! pic.twitter.com/rdnwjHqGD0
TenuredRadical,@OUPAcademic is taking it home at the #AHA2015 prize ceremony
TenuredRadical,One of the cool things about attending the #AHA2015 awards is getting it how many great books are out there.
myHNN,The #AHA Will Be Taking Up 2 Resolutions Critical of #Israel - http://bit.ly/1yfrO6U»_ #AHA2015 pic.twitter.com/isT652mLZL
kipkosek,"Come to my #AHA2015 panel on religion & agriculture. S. Dees, J. Ebel, A. Greene, C. Seales. Saturday at 8:30 (wake up!)."
lizcovart,The Junto Guide to #EarlyAmHist at #AHA2015 @thejuntoblog #Twitterstorians http://histry.us/1xAeWbN»_ pic.twitter.com/3JnkqcOS2V
hssonline,Congrats to @NaomiOreskes on winning the #AHA2015 Herbert Feis Award for distinguished contributions to public hist.! pic.twitter.com/vZVQlThPA4
Kirsa14,AUGH! Nursing Mothers room locked before the last panel was even over--wouldve been nice to pump before the long commute home. #AHA2015
davidlibrary,American Historical Assn. annual meeting is on now in NYC. Follow hashtag #AHA2015
aisportillo,Outsider Within...embracing its creative potential at the #AHA2015 #twitterstorians #CLAH
DaveMazella,2 #AHA2015 panels on History fac defining core disciplinary concepts/skills; no counterpart in English; why not? https://storify.com/ThisRunningLife/aha-2015-s33-assessment-in-hy?utm_content=storify-pingback&awesm=sfy.co_swNj&utm_campaign=&utm_source=t.co&utm_medium=sfy.co-twitter»___™
Jason_M_Kelly,Love the @AHAhistorians #aha2015 app!
_mcartwright,seriously wheres the #AHA2015 streetstyle blog??? #excited
RachelDeblinger,"Hope to see all the #clirdlfpfp folks at tonight's #AHA2015 plenary about ""The future of the American Research Library"""
bec2933,"Missed my opportunity to organize a  ""Drunk History: Defend your Dissertation"" meet up. Maybe I'll get my act together for ATL. #AHA2015"
SamirMeghelli,"Come check out our #AHA2015 panel, ""The Black 1980s,"" on Mon @ 8:30am w/ @elizabhinton, @PenielJoseph, @MarthaBiondi, & @EToddBreland"
robgee18,"Martini and plenary. Wait was that backwards? No, no...that's right. #aha2015"
elizabethkoza,"Compliment of the day at #AHA2015: when a historian thought you were in a PhD program, but was impressed to find out you're an MA student."
mandyemcmichael,Grant Wacker with some of his adoring fans #asch #AHA2015 pic.twitter.com/6LFOaEGQvH
jenguiliano,Dinner and drinks with @sjappleford after the #AHA2015 #twitterstorians reception. Now some collaborative syllabi review and critique.
DctrNO,Should be interesting... MT @myHNN: The #AHA Will Be Taking Up 2 Resolutions Critical of #Israel http://bit.ly/1yfrO6U»_ #AHA2015
KingsleySteph,Plenary Session starting: Future of the NY Public Library. #AHA2015
KellyODonn,"House Hunters Historical, inaugural blog post in honor of #AHA2015 http://www.gossipingaboutdeadpeople.com/blog/2015/1/2/house-hunters-historical»___™ For #twitterstorians who love HGTV as much as I do"
RachelDeblinger,"What does it mean for the NYPL to be ""the most democratic library in the world""? (Re: the campaign to save the NYPL) #AHA2015 #LibraryStuff"
JamesCUngureanu,Stuck in Australia and coveting the sessions at the #AHA2015.
footnotesrising,listening to a session on the future of nypl and thinking about all research libraries including the one where i work. #aha2015
JeannePickering,I'm reading the Storified tweets from  #aha2015 #GSDH digital history workshop. Which led me to History Harvest http://historyharvest.unl.edu»_
footnotesrising,"session cites false notion that space devoted to stacks is not ""being used"" by patrons since they aren't sitting in that space. #AHA2015"
footnotesrising,nypl currently has 1/2 people moving through it that it had 1920s thru 1960s. #AHA2015
robgee18,New York public library has half the public research traffic today that it had in the 1920s! Yikes! #AHA2015
footnotesrising,nypl is now committed (among other things) to having more books on site in midtown than they ever had before. #AHA2015
DeviantReader,#AHA2015 needs more snake fights. And cow bell.
theonenarrative,Had a wonderful time at #aha2015 #twitterhistorians reception. Great conversations w/ @ColdWarScience @YAppelbaum @cliotropic @janaremy
RachelDeblinger,"Elliot Shore: ""Future of research libraries is a task that we can co-create"" #AHA2015 #clirdlfpfp @ARLnews"
RachelDeblinger,+ Elliot Shore: perilous challenge for historians to talk about the future. Preparing for future instead of predicting #AHA2015 #clirdlfpfp
RachelDeblinger,The kind of library we can co-create: Libraries will become collaborative partners in knowledge making and learning #AHA2015 #clirdlfpfp
robgee18,"Interested in the uses of ""ecosystems"" and ""ecologies of knowledge"" in the discussion of the future of the research library.  #AHA2015"
RachelDeblinger,Shore: Call to Action- let's look the digital in the face and contend with what our role in it should be #digitalhumanities #AHA2015
miriamkp,"troof RT @triplingual: . @thomasgpadilla Dirty secret of working with data: 80% is prep, refining. #GSDH #AHA2015 #ThereWillAlwaysBeASlog"
